alpha.water,yPlus,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,31.5847,16928.2,-0.268978,16928.2,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,31.5847,16928.2,-0.268978,16928.2,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,31.391,17005.2,-0.262835,17005.2,0,0,0,0.289419,0.289419,0.1,-0.0599836,2,2
1,31.391,17005.2,-0.262835,17005.2,0,0,0,0.289419,0.289419,-0.1,-0.0599836,3,2
1,31.1109,17074.7,-0.257289,17074.7,0,0,0,0.279122,0.279122,0.1,-0.0599097,4,2
1,31.1109,17074.7,-0.257289,17074.7,0,0,0,0.279122,0.279122,-0.1,-0.0599097,5,2
1,30.8433,17148.2,-0.251431,17148.2,0,0,0,0.269103,0.269103,0.1,-0.0597874,6,2
1,30.8433,17148.2,-0.251431,17148.2,0,0,0,0.269103,0.269103,-0.1,-0.0597874,7,2
1,30.5835,17225.1,-0.245295,17225.1,0,0,0,0.259355,0.259355,0.1,-0.0596184,8,2
1,30.5835,17225.1,-0.245295,17225.1,0,0,0,0.259355,0.259355,-0.1,-0.0596184,9,2
1,30.331,17306,-0.238841,17306,0,0,0,0.24987,0.24987,0.1,-0.0594042,10,2
1,30.331,17306,-0.238841,17306,0,0,0,0.24987,0.24987,-0.1,-0.0594042,11,2
1,30.0849,17390.4,-0.23211,17390.4,0,0,0,0.240641,0.240641,0.1,-0.0591467,12,2
1,30.0849,17390.4,-0.23211,17390.4,0,0,0,0.240641,0.240641,-0.1,-0.0591467,13,2
1,29.845,17478,-0.225119,17478,0,0,0,0.231662,0.231662,0.1,-0.0588474,14,2
1,29.845,17478,-0.225119,17478,0,0,0,0.231662,0.231662,-0.1,-0.0588474,15,2
1,29.6103,17569.4,-0.217831,17569.4,0,0,0,0.222927,0.222927,0.1,-0.0585081,16,2
1,29.6103,17569.4,-0.217831,17569.4,0,0,0,0.222927,0.222927,-0.1,-0.0585081,17,2
1,29.3801,17665.1,-0.210195,17665.1,0,0,0,0.214429,0.214429,0.1,-0.05813,18,2
1,29.3801,17665.1,-0.210195,17665.1,0,0,0,0.214429,0.214429,-0.1,-0.05813,19,2
1,29.1547,17764.8,-0.202241,17764.8,0,0,0,0.206161,0.206161,0.1,-0.0577147,20,2
1,29.1547,17764.8,-0.202241,17764.8,0,0,0,0.206161,0.206161,-0.1,-0.0577147,21,2
1,28.9347,17868.4,-0.193979,17868.4,0,0,0,0.198119,0.198119,0.1,-0.0572636,22,2
1,28.9347,17868.4,-0.193979,17868.4,0,0,0,0.198119,0.198119,-0.1,-0.0572636,23,2
1,28.72,17976.7,-0.185337,17976.7,0,0,0,0.190295,0.190295,0.1,-0.056778,24,2
1,28.72,17976.7,-0.185337,17976.7,0,0,0,0.190295,0.190295,-0.1,-0.056778,25,2
1,28.5104,18089.8,-0.176312,18089.8,0,0,0,0.182686,0.182686,0.1,-0.0562592,26,2
1,28.5104,18089.8,-0.176312,18089.8,0,0,0,0.182686,0.182686,-0.1,-0.0562592,27,2
1,28.3062,18207.6,-0.166916,18207.6,0,0,0,0.175284,0.175284,0.1,-0.0557086,28,2
1,28.3062,18207.6,-0.166916,18207.6,0,0,0,0.175284,0.175284,-0.1,-0.0557086,29,2
1,28.1073,18330.2,-0.157137,18330.2,0,0,0,0.168085,0.168085,0.1,-0.0551271,30,2
1,28.1073,18330.2,-0.157137,18330.2,0,0,0,0.168085,0.168085,-0.1,-0.0551271,31,2
1,27.9132,18457.6,-0.146971,18457.6,0,0,0,0.161083,0.161083,0.1,-0.0545161,32,2
1,27.9132,18457.6,-0.146971,18457.6,0,0,0,0.161083,0.161083,-0.1,-0.0545161,33,2
1,27.7227,18590.7,-0.136355,18590.7,0,0,0,0.154274,0.154274,0.1,-0.0538765,34,2
1,27.7227,18590.7,-0.136355,18590.7,0,0,0,0.154274,0.154274,-0.1,-0.0538765,35,2
1,27.5347,18729.6,-0.125272,18729.6,0,0,0,0.147653,0.147653,0.1,-0.0532092,36,2
1,27.5347,18729.6,-0.125272,18729.6,0,0,0,0.147653,0.147653,-0.1,-0.0532092,37,2
1,27.3489,18873.8,-0.113769,18873.8,0,0,0,0.141214,0.141214,0.1,-0.0525153,38,2
1,27.3489,18873.8,-0.113769,18873.8,0,0,0,0.141214,0.141214,-0.1,-0.0525153,39,2
1,27.1651,19023.8,-0.101804,19023.8,0,0,0,0.134954,0.134954,0.1,-0.0517956,40,2
1,27.1651,19023.8,-0.101804,19023.8,0,0,0,0.134954,0.134954,-0.1,-0.0517956,41,2
1,26.9821,19180.4,-0.0893096,19180.4,0,0,0,0.128867,0.128867,0.1,-0.051051,42,2
1,26.9821,19180.4,-0.0893096,19180.4,0,0,0,0.128867,0.128867,-0.1,-0.051051,43,2
1,26.7998,19343.7,-0.0762842,19343.7,0,0,0,0.12295,0.12295,0.1,-0.0502822,44,2
1,26.7998,19343.7,-0.0762842,19343.7,0,0,0,0.12295,0.12295,-0.1,-0.0502822,45,2
1,26.6185,19513.6,-0.0627301,19513.6,0,0,0,0.117198,0.117198,0.1,-0.0494898,46,2
1,26.6185,19513.6,-0.0627301,19513.6,0,0,0,0.117198,0.117198,-0.1,-0.0494898,47,2
1,26.4381,19690.5,-0.0486244,19690.5,0,0,0,0.111607,0.111607,0.1,-0.0486746,48,2
1,26.4381,19690.5,-0.0486244,19690.5,0,0,0,0.111607,0.111607,-0.1,-0.0486746,49,2
1,26.2581,19875,-0.0339062,19875,0,0,0,0.106173,0.106173,0.1,-0.0478369,50,2
1,26.2581,19875,-0.0339062,19875,0,0,0,0.106173,0.106173,-0.1,-0.0478369,51,2
1,26.0783,20067.7,-0.0185326,20067.7,0,0,0,0.100892,0.100892,0.1,-0.0469774,52,2
1,26.0783,20067.7,-0.0185326,20067.7,0,0,0,0.100892,0.100892,-0.1,-0.0469774,53,2
1,25.8991,20268.7,-0.00249611,20268.7,0,0,0,0.0957611,0.0957611,0.1,-0.0460964,54,2
1,25.8991,20268.7,-0.00249611,20268.7,0,0,0,0.0957611,0.0957611,-0.1,-0.0460964,55,2
1,25.7212,20478.5,0.0142392,20478.5,0,0,0,0.090776,0.090776,0.1,-0.0451942,56,2
1,25.7212,20478.5,0.0142392,20478.5,0,0,0,0.090776,0.090776,-0.1,-0.0451942,57,2
1,25.5443,20697.9,0.0317439,20697.9,0,0,0,0.0859334,0.0859334,0.1,-0.044271,58,2
1,25.5443,20697.9,0.0317439,20697.9,0,0,0,0.0859334,0.0859334,-0.1,-0.044271,59,2
1,25.3677,20927.7,0.0500717,20927.7,0,0,0,0.0812301,0.0812301,0.1,-0.0433272,60,2
1,25.3677,20927.7,0.0500717,20927.7,0,0,0,0.0812301,0.0812301,-0.1,-0.0433272,61,2
1,25.1912,21168.5,0.0692809,21168.5,0,0,0,0.0766628,0.0766628,0.1,-0.0423627,62,2
1,25.1912,21168.5,0.0692809,21168.5,0,0,0,0.0766628,0.0766628,-0.1,-0.0423627,63,2
1,25.0145,21420.5,0.0893893,21420.5,0,0,0,0.0722286,0.0722286,0.1,-0.0413773,64,2
1,25.0145,21420.5,0.0893893,21420.5,0,0,0,0.0722286,0.0722286,-0.1,-0.0413773,65,2
1,24.8373,21684.9,0.11048,21684.9,0,0,0,0.0679244,0.0679244,0.1,-0.0403711,66,2
1,24.8373,21684.9,0.11048,21684.9,0,0,0,0.0679244,0.0679244,-0.1,-0.0403711,67,2
1,24.6583,21963.3,0.132685,21963.3,0,0,0,0.0637477,0.0637477,0.1,-0.0393438,68,2
1,24.6583,21963.3,0.132685,21963.3,0,0,0,0.0637477,0.0637477,-0.1,-0.0393438,69,2
1,24.4765,22256.4,0.156064,22256.4,0,0,0,0.0596957,0.0596957,0.1,-0.0382951,70,2
1,24.4765,22256.4,0.156064,22256.4,0,0,0,0.0596957,0.0596957,-0.1,-0.0382951,71,2
1,24.2918,22564.5,0.180644,22564.5,0,0,0,0.0557661,0.0557661,0.1,-0.0372245,72,2
1,24.2918,22564.5,0.180644,22564.5,0,0,0,0.0557661,0.0557661,-0.1,-0.0372245,73,2
1,24.1036,22889.4,0.206567,22889.4,0,0,0,0.0519566,0.0519566,0.1,-0.0361312,74,2
1,24.1036,22889.4,0.206567,22889.4,0,0,0,0.0519566,0.0519566,-0.1,-0.0361312,75,2
1,23.9123,23233.2,0.233989,23233.2,0,0,0,0.0482651,0.0482651,0.1,-0.0350147,76,2
1,23.9123,23233.2,0.233989,23233.2,0,0,0,0.0482651,0.0482651,-0.1,-0.0350147,77,2
1,23.719,23597.2,0.263029,23597.2,0,0,0,0.0446899,0.0446899,0.1,-0.0338739,78,2
1,23.719,23597.2,0.263029,23597.2,0,0,0,0.0446899,0.0446899,-0.1,-0.0338739,79,2
1,23.5255,23983.1,0.293814,23983.1,0,0,0,0.0412293,0.0412293,0.1,-0.0327075,80,2
1,23.5255,23983.1,0.293814,23983.1,0,0,0,0.0412293,0.0412293,-0.1,-0.0327075,81,2
1,23.3377,24392.3,0.326455,24392.3,0,0,0,0.037882,0.037882,0.1,-0.0315144,82,2
1,23.3377,24392.3,0.326455,24392.3,0,0,0,0.037882,0.037882,-0.1,-0.0315144,83,2
1,23.1483,24827.7,0.361185,24827.7,0,0,0,0.034647,0.034647,0.1,-0.0302928,84,2
1,23.1483,24827.7,0.361185,24827.7,0,0,0,0.034647,0.034647,-0.1,-0.0302928,85,2
1,22.9233,25291.8,0.398209,25291.8,0,0,0,0.0315237,0.0315237,0.1,-0.029041,86,2
1,22.9233,25291.8,0.398209,25291.8,0,0,0,0.0315237,0.0315237,-0.1,-0.029041,87,2
1,22.6233,25787.3,0.437738,25787.3,0,0,0,0.0285117,0.0285117,0.1,-0.0277566,88,2
1,22.6233,25787.3,0.437738,25787.3,0,0,0,0.0285117,0.0285117,-0.1,-0.0277566,89,2
1,22.2201,26314.4,0.479782,26314.4,0,0,0,0.0256116,0.0256116,0.1,-0.026437,90,2
1,22.2201,26314.4,0.479782,26314.4,0,0,0,0.0256116,0.0256116,-0.1,-0.026437,91,2
1,21.6899,26873.8,0.524413,26873.8,0,0,0,0.0228241,0.0228241,0.1,-0.0250793,92,2
1,21.6899,26873.8,0.524413,26873.8,0,0,0,0.0228241,0.0228241,-0.1,-0.0250793,93,2
1,20.991,27468.7,0.57187,27468.7,0,0,0,0.0201512,0.0201512,0.1,-0.0236801,94,2
1,20.991,27468.7,0.57187,27468.7,0,0,0,0.0201512,0.0201512,-0.1,-0.0236801,95,2
1,20.0648,28099.1,0.622154,28099.1,0,0,0,0.0175955,0.0175955,0.1,-0.0222352,96,2
1,20.0648,28099.1,0.622154,28099.1,0,0,0,0.0175955,0.0175955,-0.1,-0.0222352,97,2
1,18.8376,28762.1,0.675047,28762.1,0,0,0,0.0151609,0.0151609,0.1,-0.0207402,98,2
1,18.8376,28762.1,0.675047,28762.1,0,0,0,0.0151609,0.0151609,-0.1,-0.0207402,99,2
1,17.2153,29448.1,0.729773,29448.1,0,0,0,0.0128531,0.0128531,0.1,-0.0191897,100,2
1,17.2153,29448.1,0.729773,29448.1,0,0,0,0.0128531,0.0128531,-0.1,-0.0191897,101,2
1,15.153,30135.9,0.784635,30135.9,0,0,0,0.0106799,0.0106799,0.1,-0.0175783,102,2
1,15.153,30135.9,0.784635,30135.9,0,0,0,0.0106799,0.0106799,-0.1,-0.0175783,103,2
1,12.8265,30790,0.836819,30790,0,0,0,0.0086521,0.0086521,0.1,-0.0159001,104,2
1,12.8265,30790,0.836819,30790,0,0,0,0.0086521,0.0086521,-0.1,-0.0159001,105,2
1,11.5437,31365.2,0.882697,31365.2,0,0,0,0.00678257,0.00678257,0.1,-0.0141485,106,2
1,11.5437,31365.2,0.882697,31365.2,0,0,0,0.00678257,0.00678257,-0.1,-0.0141485,107,2
1,7.8825,31773.5,0.915273,31773.5,0,0,0,0.00508856,0.00508856,0.1,-0.0123172,108,2
1,7.8825,31773.5,0.915273,31773.5,0,0,0,0.00508856,0.00508856,-0.1,-0.0123172,109,2
1,6.61544,31881.4,0.923881,31881.4,0,0,0,0.00359515,0.00359515,0.1,-0.0104064,110,2
1,6.61544,31881.4,0.923881,31881.4,0,0,0,0.00359515,0.00359515,-0.1,-0.0104064,111,2
1,10.2831,31524.1,0.895373,31524.1,0,0,0,0.00232655,0.00232655,0.1,-0.00841515,112,2
1,10.2831,31524.1,0.895373,31524.1,0,0,0,0.00232655,0.00232655,-0.1,-0.00841515,113,2
1,13.6361,30533.4,0.816344,30533.4,0,0,0,0.00131115,0.00131115,0.1,-0.0063508,114,2
1,13.6361,30533.4,0.816344,30533.4,0,0,0,0.00131115,0.00131115,-0.1,-0.0063508,115,2
1,18.3566,28797.9,0.677901,28797.9,0,0,0,0.000578324,0.000578324,0.1,-0.00423964,116,2
1,18.3566,28797.9,0.677901,28797.9,0,0,0,0.000578324,0.000578324,-0.1,-0.00423964,117,2
1,23.879,26304.7,0.479014,26304.7,0,0,0,0.000141814,0.000141814,0.1,-0.00211007,118,2
1,23.879,26304.7,0.479014,26304.7,0,0,0,0.000141814,0.000141814,-0.1,-0.00211007,119,2
1,29.2312,23201.7,0.231476,23201.7,0,0,0,0,0,0.1,0,120,2
1,29.2312,23201.7,0.231476,23201.7,0,0,0,0,0,-0.1,0,121,2
0.999979,33.9549,10852.1,-0.753689,10852.1,0,0,0,1,1,-0.1,-1.66533e-17,122,2
0.999979,33.9549,10852.1,-0.753689,10852.1,0,0,0,1,1,0.1,-1.65202e-17,123,2
1,36.4681,12218.4,-0.644695,12218.4,0,0,0,0.984536,0.984536,0.1,-0.00222545,124,2
1,36.4681,12218.4,-0.644695,12218.4,0,0,0,0.984536,0.984536,-0.1,-0.00222545,125,2
1,34.6843,12994.4,-0.582791,12994.4,0,0,0,0.969065,0.969065,0.1,-0.00440794,126,2
1,34.6843,12994.4,-0.582791,12994.4,0,0,0,0.969065,0.969065,-0.1,-0.00440794,127,2
1,33.6697,13496.8,-0.54271,13496.8,0,0,0,0.953589,0.953589,0.1,-0.00654887,128,2
1,33.6697,13496.8,-0.54271,13496.8,0,0,0,0.953589,0.953589,-0.1,-0.00654887,129,2
1,32.9405,13837.7,-0.515515,13837.7,0,0,0,0.938107,0.938107,0.1,-0.00864928,130,2
1,32.9405,13837.7,-0.515515,13837.7,0,0,0,0.938107,0.938107,-0.1,-0.00864928,131,2
1,32.4157,14099.7,-0.494613,14099.7,0,0,0,0.922619,0.922619,0.1,-0.0107103,132,2
1,32.4157,14099.7,-0.494613,14099.7,0,0,0,0.922619,0.922619,-0.1,-0.0107103,133,2
1,32.0098,14308.6,-0.477947,14308.6,0,0,0,0.907127,0.907127,0.1,-0.0127329,134,2
1,32.0098,14308.6,-0.477947,14308.6,0,0,0,0.907127,0.907127,-0.1,-0.0127329,135,2
1,31.6873,14482.2,-0.464102,14482.2,0,0,0,0.89163,0.89163,0.1,-0.014718,136,2
1,31.6873,14482.2,-0.464102,14482.2,0,0,0,0.89163,0.89163,-0.1,-0.014718,137,2
1,31.422,14630.2,-0.452299,14630.2,0,0,0,0.876128,0.876128,0.1,-0.0166663,138,2
1,31.422,14630.2,-0.452299,14630.2,0,0,0,0.876128,0.876128,-0.1,-0.0166663,139,2
1,31.2004,14758.8,-0.442037,14758.8,0,0,0,0.860622,0.860622,0.1,-0.0185787,140,2
1,31.2004,14758.8,-0.442037,14758.8,0,0,0,0.860622,0.860622,-0.1,-0.0185787,141,2
1,31.0115,14872.9,-0.432936,14872.9,0,0,0,0.845111,0.845111,0.1,-0.0204557,142,2
1,31.0115,14872.9,-0.432936,14872.9,0,0,0,0.845111,0.845111,-0.1,-0.0204557,143,2
1,30.852,14975.5,-0.424748,14975.5,0,0,0,0.829596,0.829596,0.1,-0.0222977,144,2
1,30.852,14975.5,-0.424748,14975.5,0,0,0,0.829596,0.829596,-0.1,-0.0222977,145,2
1,30.7189,15068.9,-0.417298,15068.9,0,0,0,0.814078,0.814078,0.1,-0.0241053,146,2
1,30.7189,15068.9,-0.417298,15068.9,0,0,0,0.814078,0.814078,-0.1,-0.0241053,147,2
1,30.6046,15154.6,-0.410464,15154.6,0,0,0,0.798555,0.798555,0.1,-0.0258787,148,2
1,30.6046,15154.6,-0.410464,15154.6,0,0,0,0.798555,0.798555,-0.1,-0.0258787,149,2
1,30.5086,15233.9,-0.404138,15233.9,0,0,0,0.783028,0.783028,0.1,-0.0276182,150,2
1,30.5086,15233.9,-0.404138,15233.9,0,0,0,0.783028,0.783028,-0.1,-0.0276182,151,2
1,30.4297,15307.9,-0.398237,15307.9,0,0,0,0.767498,0.767498,0.1,-0.0293238,152,2
1,30.4297,15307.9,-0.398237,15307.9,0,0,0,0.767498,0.767498,-0.1,-0.0293238,153,2
1,30.3665,15377.5,-0.392683,15377.5,0,0,0,0.751964,0.751964,0.1,-0.0309955,154,2
1,30.3665,15377.5,-0.392683,15377.5,0,0,0,0.751964,0.751964,-0.1,-0.0309955,155,2
1,30.3175,15442.9,-0.387466,15442.9,0,0,0,0.736426,0.736426,0.1,-0.0326332,156,2
1,30.3175,15442.9,-0.387466,15442.9,0,0,0,0.736426,0.736426,-0.1,-0.0326332,157,2
1,30.2811,15504.6,-0.38254,15504.6,0,0,0,0.720885,0.720885,0.1,-0.0342368,158,2
1,30.2811,15504.6,-0.38254,15504.6,0,0,0,0.720885,0.720885,-0.1,-0.0342368,159,2
1,30.2549,15563.4,-0.37785,15563.4,0,0,0,0.70534,0.70534,0.1,-0.0358058,160,2
1,30.2549,15563.4,-0.37785,15563.4,0,0,0,0.70534,0.70534,-0.1,-0.0358058,161,2
1,30.2373,15619.1,-0.373404,15619.1,0,0,0,0.689792,0.689792,0.1,-0.0373396,162,2
1,30.2373,15619.1,-0.373404,15619.1,0,0,0,0.689792,0.689792,-0.1,-0.0373396,163,2
1,30.2281,15672.4,-0.369159,15672.4,0,0,0,0.67424,0.67424,0.1,-0.038838,164,2
1,30.2281,15672.4,-0.369159,15672.4,0,0,0,0.67424,0.67424,-0.1,-0.038838,165,2
1,30.2266,15723.2,-0.365101,15723.2,0,0,0,0.658685,0.658685,0.1,-0.0402999,166,2
1,30.2266,15723.2,-0.365101,15723.2,0,0,0,0.658685,0.658685,-0.1,-0.0402999,167,2
1,30.2328,15771.4,-0.36126,15771.4,0,0,0,0.643126,0.643126,0.1,-0.0417249,168,2
1,30.2328,15771.4,-0.36126,15771.4,0,0,0,0.643126,0.643126,-0.1,-0.0417249,169,2
1,30.2468,15817.8,-0.357558,15817.8,0,0,0,0.627564,0.627564,0.1,-0.0431117,170,2
1,30.2468,15817.8,-0.357558,15817.8,0,0,0,0.627564,0.627564,-0.1,-0.0431117,171,2
1,30.2675,15863.4,-0.353916,15863.4,0,0,0,0.611998,0.611998,0.1,-0.0444594,172,2
1,30.2675,15863.4,-0.353916,15863.4,0,0,0,0.611998,0.611998,-0.1,-0.0444594,173,2
1,30.2941,15908.1,-0.350351,15908.1,0,0,0,0.596429,0.596429,0.1,-0.0457665,174,2
1,30.2941,15908.1,-0.350351,15908.1,0,0,0,0.596429,0.596429,-0.1,-0.0457665,175,2
1,30.3263,15951.6,-0.346886,15951.6,0,0,0,0.580857,0.580857,0.1,-0.0470319,176,2
1,30.3263,15951.6,-0.346886,15951.6,0,0,0,0.580857,0.580857,-0.1,-0.0470319,177,2
1,30.3636,15993.9,-0.343507,15993.9,0,0,0,0.565281,0.565281,0.1,-0.048254,178,2
1,30.3636,15993.9,-0.343507,15993.9,0,0,0,0.565281,0.565281,-0.1,-0.048254,179,2
1,30.4056,16035.8,-0.340164,16035.8,0,0,0,0.549702,0.549702,0.1,-0.0494311,180,2
1,30.4056,16035.8,-0.340164,16035.8,0,0,0,0.549702,0.549702,-0.1,-0.0494311,181,2
1,30.4524,16077.4,-0.336848,16077.4,0,0,0,0.534119,0.534119,0.1,-0.0505613,182,2
1,30.4524,16077.4,-0.336848,16077.4,0,0,0,0.534119,0.534119,-0.1,-0.0505613,183,2
1,30.5046,16118.8,-0.333543,16118.8,0,0,0,0.518532,0.518532,0.1,-0.0516427,184,2
1,30.5046,16118.8,-0.333543,16118.8,0,0,0,0.518532,0.518532,-0.1,-0.0516427,185,2
1,30.5621,16160.7,-0.330202,16160.7,0,0,0,0.502943,0.502943,0.1,-0.052673,186,2
1,30.5621,16160.7,-0.330202,16160.7,0,0,0,0.502943,0.502943,-0.1,-0.052673,187,2
1,30.6254,16203.2,-0.326812,16203.2,0,0,0,0.487349,0.487349,0.1,-0.0536498,188,2
1,30.6254,16203.2,-0.326812,16203.2,0,0,0,0.487349,0.487349,-0.1,-0.0536498,189,2
1,30.6951,16246.8,-0.323333,16246.8,0,0,0,0.471753,0.471753,0.1,-0.0545706,190,2
1,30.6951,16246.8,-0.323333,16246.8,0,0,0,0.471753,0.471753,-0.1,-0.0545706,191,2
1,30.7714,16292,-0.319731,16292,0,0,0,0.456153,0.456153,0.1,-0.0554326,192,2
1,30.7714,16292,-0.319731,16292,0,0,0,0.456153,0.456153,-0.1,-0.0554326,193,2
1,30.8544,16339,-0.315976,16339,0,0,0,0.44055,0.44055,0.1,-0.0562327,194,2
1,30.8544,16339,-0.315976,16339,0,0,0,0.44055,0.44055,-0.1,-0.0562327,195,2
1,30.9432,16388.5,-0.312028,16388.5,0,0,0,0.424943,0.424943,0.1,-0.0569677,196,2
1,30.9432,16388.5,-0.312028,16388.5,0,0,0,0.424943,0.424943,-0.1,-0.0569677,197,2
1,31.0364,16440.6,-0.307876,16440.6,0,0,0,0.409333,0.409333,0.1,-0.0576339,198,2
1,31.0364,16440.6,-0.307876,16440.6,0,0,0,0.409333,0.409333,-0.1,-0.0576339,199,2
1,31.1315,16495.7,-0.303479,16495.7,0,0,0,0.393721,0.393721,0.1,-0.0582277,200,2
1,31.1315,16495.7,-0.303479,16495.7,0,0,0,0.393721,0.393721,-0.1,-0.0582277,201,2
1,31.2266,16554.8,-0.298763,16554.8,0,0,0,0.378106,0.378106,0.1,-0.0587447,202,2
1,31.2266,16554.8,-0.298763,16554.8,0,0,0,0.378106,0.378106,-0.1,-0.0587447,203,2
1,31.3207,16618.5,-0.293685,16618.5,0,0,0,0.362488,0.362488,0.1,-0.0591805,204,2
1,31.3207,16618.5,-0.293685,16618.5,0,0,0,0.362488,0.362488,-0.1,-0.0591805,205,2
1,31.4129,16687.6,-0.288171,16687.6,0,0,0,0.346868,0.346868,0.1,-0.0595303,206,2
1,31.4129,16687.6,-0.288171,16687.6,0,0,0,0.346868,0.346868,-0.1,-0.0595303,207,2
1,31.5026,16762.8,-0.282172,16762.8,0,0,0,0.331247,0.331247,0.1,-0.0597886,208,2
1,31.5026,16762.8,-0.282172,16762.8,0,0,0,0.331247,0.331247,-0.1,-0.0597886,209,2
1,31.5904,16843.2,-0.275755,16843.2,0,0,0,0.315624,0.315624,0.1,-0.0599496,210,2
1,31.5904,16843.2,-0.275755,16843.2,0,0,0,0.315624,0.315624,-0.1,-0.0599496,211,2
0.999979,33.937,10145.7,-0.810039,10145.7,0,0,0,0.984536,0.984536,-0.1,0.00222545,212,2
